AUC,ACC@0.50,Prec@0.50,Rec@0.50,F1@0.50,ACC@0.60,Prec@0.60,Rec@0.60,F1@0.60,ACC@0.65,Prec@0.65,Rec@0.65,F1@0.65,test_year,n,w_xgb,w_lstm,w_cnn
0.5310648555228769,0.6821528451572398,0.3305594082293111,0.1478494623655914,0.20431490212887554,0.7242166543005536,0.510989010989011,0.019230769230769232,0.03706656038262256,0.7245591005079619,0.6136363636363636,0.005583126550868486,0.011065573770491803,2018,17521,0.6,0.0,0.4
0.5342395409804211,0.708007533816563,0.3807495741056218,0.0924317617866005,0.14875207986688851,0.7250156954511728,0.6153846153846154,0.009925558312655087,0.019536019536019536,0.7246732492437646,0.9285714285714286,0.002688172043010753,0.0053608247422680414,2018,17521,0.6,0.1,0.3
0.5380914491986751,0.7213629359054848,0.46166666666666667,0.05727874276261373,0.10191317144959529,0.7243878774042577,0.6206896551724138,0.0037220843672456576,0.0073997944501541625,0.724273728668455,0.8571428571428571,0.0012406947890818859,0.0024778030146603344,2018,17521,0.6,0.2,0.2
0.5406495854732913,0.723817133725244,0.49640287769784175,0.042803970223325064,0.07881210736721873,0.7241025055647509,0.5625,0.0018610421836228288,0.003709810387469085,0.7241025055647509,1.0,0.00041356492969396195,0.0008267879288962381,2018,17521,0.6,0.3,0.1
0.5384621090083472,0.7181096969351064,0.398422090729783,0.041770057899090156,0.07561295152536028,0.723817133725244,0.4,0.0012406947890818859,0.0024737167594310453,0.7239883568289481,0.0,0.0,0.0,2018,17521,0.6,0.4,0.0
0.5357975250005461,0.7142857142857143,0.3835616438356164,0.05789909015715467,0.1006108515989939,0.7246161748758633,0.5873015873015873,0.007650951199338296,0.015105123494590733,0.7245020261400605,0.8461538461538461,0.002274607113316791,0.004537017941843679,2018,17521,0.7,0.0,0.3
0.5407226317661553,0.7226756463672165,0.46866485013623976,0.03556658395368073,0.06611570247933884,0.7246161748758633,0.7037037037037037,0.003928866832092638,0.007814106518609911,0.7241025055647509,1.0,0.00041356492969396195,0.0008267879288962381,2018,17521,0.7,0.1,0.2
0.5455667045835775,0.724273728668455,0.5102880658436214,0.02564102564102564,0.04882850954912384,0.7241595799326522,0.6363636363636364,0.0014474772539288668,0.0028883845677738808,0.7239883568289481,0.0,0.0,0.0,2018,17521,0.7,0.2,0.1
0.544760448586723,0.7237029849894412,0.4880382775119617,0.02109181141439206,0.04043607532210109,0.7239883568289481,0.5,0.0008271298593879239,0.0016515276630883566,0.7239883568289481,0.0,0.0,0.0,2018,17521,0.7,0.3,0.0
0.5429428902205995,0.7226185719993151,0.4597315436241611,0.028329197684036394,0.05336969224776003,0.7243878774042577,0.6206896551724138,0.0037220843672456576,0.0073997944501541625,0.7240454311968495,1.0,0.00020678246484698098,0.0004134794293983874,2018,17521,0.8,0.0,0.2
0.5508210983645521,0.7245591005079619,0.5271739130434783,0.020057899090157153,0.03864541832669323,0.7241595799326522,0.6363636363636364,0.0014474772539288668,0.0028883845677738808,0.7239883568289481,0.0,0.0,0.0,2018,17521,0.8,0.1,0.1
0.5529007822359762,0.7239883568289481,0.5,0.014474772539288668,0.028135048231511254,0.7239883568289481,0.5,0.0006203473945409429,0.0012391573729863693,0.7239883568289481,0.0,0.0,0.0,2018,17521,0.8,0.2,0.0
0.554934749006678,0.7241595799326522,0.5093167701863354,0.01695616211745244,0.03281969181508906,0.7239883568289481,0.5,0.0010339123242349049,0.0020635575732562937,0.7239883568289481,0.0,0.0,0.0,2018,17521,0.9,0.0,0.1
0.562796093417096,0.7241025055647509,0.5098039215686274,0.010752688172043012,0.021061158363710003,0.7240454311968495,0.6,0.0006203473945409429,0.0012394133443503407,0.7239883568289481,0.0,0.0,0.0,2018,17521,0.9,0.1,0.0
0.5694682878672732,0.7242166543005536,0.5217391304347826,0.009925558312655087,0.01948051948051948,0.7239312824610468,0.3333333333333333,0.00020678246484698098,0.0004133085348212441,0.7239883568289481,0.0,0.0,0.0,2018,17521,1.0,0.0,0.0
0.533189392296419,0.615736982488693,0.3330678877165041,0.337979797979798,0.33550586583776193,0.6538907572770497,0.3486783486783487,0.23717171717171717,0.2823133341349044,0.6709961730256291,0.360015467904099,0.18808080808080807,0.24708067940552017,2019,17246,0.0,0.0,1.0
0.5345653345425629,0.615736982488693,0.33359793609843225,0.3395959595959596,0.336570227249975,0.6595152499130233,0.3555764411027569,0.2292929292929293,0.278801277327438,0.6756929142989678,0.36508602601762485,0.17575757575757575,0.2372835128869494,2019,17246,0.0,0.1,0.9
0.5361382530575765,0.615736982488693,0.3341902313624679,0.3414141414141414,0.3377635655041471,0.6643859445668561,0.35977242302543505,0.21717171717171718,0.2708490803728899,0.6816653136959295,0.3743016759776536,0.16242424242424242,0.2265426880811496,2019,17246,0.0,0.2,0.8
0.5381287008011145,0.6162588426301752,0.3359559402045633,0.34505050505050505,0.34044249551524813,0.6704163284239824,0.3676046176046176,0.20585858585858585,0.2639212639212639,0.6875217441725617,0.38102981029810296,0.14202020202020202,0.2069168506254599,2019,17246,0.0,0.3,0.7
0.5404412537870573,0.6162008581700105,0.33685239491691105,0.3480808080808081,0.342374565325385,0.6768526035022614,0.3767313019390582,0.1923232323232323,0.2546475859301859,0.6963353821175925,0.4055299539170507,0.12444444444444444,0.1904467460194775,2019,17246,0.0,0.4,0.6
0.5431778503972714,0.6167227183114925,0.33933410762679056,0.35414141414141415,0.34657967576117044,0.6838687231821872,0.38673285198555957,0.17313131313131314,0.23918504046888084,0.7027716571958715,0.4234782608695652,0.09838383838383838,0.15967213114754097,2019,17246,0.0,0.5,0.5
0.546757564256751,0.6135915574626,0.3394529786436868,0.3660606060606061,0.3522550544323484,0.6933201901890294,0.40842787682333875,0.15272727272727274,0.2223202470224967,0.7074683984692103,0.43823146944083224,0.06808080808080808,0.11785277146354257,2019,17246,0.0,0.6,0.4
0.5510173958189573,0.6060535776411922,0.339036312849162,0.3923232323232323,0.3637385278141974,0.7002203409486257,0.4235048678720445,0.12303030303030303,0.19067000626174077,0.7107735126985968,0.45642201834862384,0.040202020202020204,0.07389528406981062,2019,17246,0.0,0.7,0.3
0.554370453066777,0.5797286327264293,0.3278909526662672,0.44222222222222224,0.3765697574402202,0.7053809579032819,0.4391829155060353,0.09555555555555556,0.15696034511365523,0.7116432796010669,0.4433497536945813,0.01818181818181818,0.034931108092373375,2019,17246,0.0,0.8,0.2
0.5533510281737347,0.5331091267540299,0.31605787476280833,0.5383838383838384,0.398296218801375,0.7067146004870695,0.43905191873589167,0.07858585858585859,0.13331048663468129,0.7111214194595848,0.3431372549019608,0.007070707070707071,0.013855898653998416,2019,17246,0.0,0.9,0.1
0.5449663354429133,0.5,0.31104023047638646,0.6107070707070708,0.4121617015474811,0.6874057752522325,0.34824501032346866,0.10222222222222223,0.15805091363423396,0.7129769221848544,0.5,0.014141414141414142,0.0275049115913556,2019,17246,0.0,1.0,0.0
0.5357965142643086,0.6263481386988287,0.33997429305912596,0.3206060606060606,0.33000623830318154,0.666357416212455,0.36041666666666666,0.2096969696969697,0.26513409961685824,0.6803896555723066,0.36745283018867925,0.15737373737373736,0.22036775106082038,2019,17246,0.1,0.0,0.9
0.5376213337013598,0.6271599211411342,0.34086021505376346,0.3202020202020202,0.3302083333333333,0.6718659399280993,0.3669793621013133,0.19757575757575757,0.25686145764937623,0.6863620549692683,0.37681159420289856,0.14181818181818182,0.20607661822985468,2019,17246,0.1,0.1,0.8
0.5398356203544883,0.6290734083265684,0.3427515757444034,0.3185858585858586,0.3302272013401738,0.6788240751478604,0.37805383022774325,0.18444444444444444,0.24792939579090292,0.6954076307549577,0.4013029315960912,0.12444444444444444,0.18997686969930608,2019,17246,0.1,0.2,0.7
0.5425405486222012,0.6319726313348023,0.34624697336561744,0.31777777777777777,0.3314020857473928,0.6846805056244927,0.3845789971617786,0.16424242424242425,0.23018120045300114,0.7031195639568596,0.4282094594594595,0.10242424242424242,0.1653081186827519,2019,17246,0.1,0.3,0.6
0.545738172223208,0.6348138698828714,0.3503552397868561,0.3187878787878788,0.3338269515548974,0.6937260814101821,0.4053591790193843,0.14363636363636365,0.21211217183770883,0.7078163052301983,0.44733727810650886,0.07636363636363637,0.13045729076790336,2019,17246,0.1,0.4,0.5
0.5498064082595637,0.6348138698828714,0.3500222518914108,0.31777777777777777,0.33312155866158405,0.701785921373072,0.4289919058130979,0.11777777777777777,0.18481534316056428,0.7114693262205729,0.47186147186147187,0.04404040404040404,0.08056171470805618,2019,17246,0.1,0.5,0.4
0.5550174483941563,0.636321465847153,0.3564291920069505,0.33151515151515154,0.34352103830856184,0.7078163052301983,0.45230439442658094,0.08525252525252525,0.14346421893591704,0.7133248289458425,0.5153061224489796,0.020404040404040404,0.039253789350952195,2019,17246,0.1,0.6,0.3
0.5597991298804571,0.6293633306273918,0.35637450199203186,0.3614141414141414,0.358876629889669,0.7129189377246898,0.4991304347826087,0.05797979797979798,0.10389140271493212,0.7126290154238664,0.4583333333333333,0.006666666666666667,0.013142174432497013,2019,17246,0.1,0.7,0.2
0.5608277965076924,0.5904557578568943,0.33343843607125967,0.42727272727272725,0.3745683166563358,0.7131508755653485,0.5038961038961038,0.039191919191919194,0.07272727272727272,0.7132668444856778,0.6190476190476191,0.0026262626262626263,0.005230335948501308,2019,17246,0.1,0.8,0.1
0.5534861300053233,0.5436622985040009,0.32077093051804567,0.5278787878787878,0.3990531459987783,0.7079902586106923,0.411522633744856,0.04040404040404041,0.07358351729212656,0.7145425026093007,0.8857142857142857,0.006262626262626263,0.012437311935807422,2019,17246,0.1,0.9,0.0
0.5388105682721818,0.6381189841122579,0.34815337567631144,0.298989898989899,0.3217041625910227,0.6784761683868723,0.37420718816067655,0.1787878787878788,0.24196855775803144,0.6934941435695233,0.39272030651340994,0.12424242424242424,0.1887661141804788,2019,17246,0.2,0.0,0.8
0.5412531627268127,0.6415980517221385,0.35229181665466763,0.2965656565656566,0.32203575737632995,0.684796474544822,0.3835091083413231,0.16161616161616163,0.2274019329164298,0.7013800301519193,0.4194847020933977,0.10525252525252525,0.16828165374677004,2019,17246,0.2,0.1,0.7
0.5442999776555404,0.6450191348718544,0.3541562966650075,0.2874747474747475,0.3173505798394291,0.693378174649194,0.40253748558246827,0.141010101010101,0.20885697187312985,0.707526382929375,0.44868995633187775,0.08303030303030302,0.14012956017729286,2019,17246,0.2,0.2,0.6
0.5479904773170876,0.6501797518265104,0.3605459696111254,0.2828282828282828,0.3169930940790219,0.701959874753566,0.4299410029498525,0.11777777777777777,0.18490326673009833,0.7104835903977734,0.46167557932263814,0.05232323232323232,0.09399383052077663,2019,17246,0.2,0.3,0.5
0.5525192310219962,0.6544126174185319,0.3654051172707889,0.276969696969697,0.3150999770167778,0.708048243070857,0.4564102564102564,0.0898989898989899,0.150210970464135,0.7128609532645251,0.4962686567164179,0.026868686868686868,0.05097738597163664,2019,17246,0.2,0.4,0.4
0.5583090912376859,0.6596892032935173,0.37352050646848334,0.27414141414141413,0.3162064546195969,0.7123970775832077,0.49097472924187724,0.05494949494949495,0.09883720930232558,0.7137307201669952,0.5684210526315789,0.01090909090909091,0.021407333994053517,2019,17246,0.2,0.5,0.3
0.5643642261916497,0.6656036182303143,0.3871858602595968,0.2832323232323232,0.3271496908178742,0.7157021918125942,0.5807560137457045,0.03414141414141414,0.06449150925395916,0.7137887046271599,0.7333333333333333,0.0044444444444444444,0.008835341365461847,2019,17246,0.2,0.6,0.2
0.5670666407076621,0.6472805288182767,0.36424634555475677,0.30707070707070705,0.3332237202674559,0.7151803316711122,0.6144578313253012,0.020606060606060607,0.0398749022673964,0.7130349066450191,0.5714285714285714,0.0008080808080808081,0.0016138793625176519,2019,17246,0.2,0.7,0.1
0.5611242302662277,0.5988635045807723,0.33567134268537074,0.40606060606060607,0.36752605595172794,0.7149483938304534,0.585,0.023636363636363636,0.04543689320388349,0.7138466890873246,0.9411764705882353,0.0032323232323232323,0.006442520636198913,2019,17246,0.2,0.8,0.0
0.5423718725971491,0.6520352545517801,0.35808803672697814,0.2678787878787879,0.30648330058939094,0.691058796242607,0.39187643020594964,0.1383838383838384,0.20453866825918185,0.7056708802041053,0.43774703557312256,0.08949494949494949,0.1486078497148608,2019,17246,0.3,0.0,0.7
0.5455971885412354,0.6580076539487417,0.36579841449603623,0.261010101010101,0.30464513086536193,0.7003942943291198,0.4224446032880629,0.1193939393939394,0.18617105055914318,0.7099617302562913,0.4630681818181818,0.06585858585858585,0.11531659002476123,2019,17246,0.3,0.1,0.6
0.5496858056820646,0.6645598979473502,0.3743605176045742,0.2513131313131313,0.3007373383295056,0.7079902586106923,0.4584139264990329,0.09575757575757576,0.15842245989304812,0.7115273106807376,0.4680306905370844,0.03696969696969697,0.06852649316607377,2019,17246,0.3,0.2,0.5
0.5547287119733444,0.6723298156094166,0.38682596060703905,0.24202020202020202,0.29775071455200697,0.7122231242027137,0.48982785602503914,0.06323232323232324,0.11200572553229558,0.7142525803084774,0.5679012345679012,0.018585858585858588,0.03599374021909233,2019,17246,0.3,0.3,0.4
0.5608461156785816,0.6817812826162588,0.40427046263345195,0.2294949494949495,0.2927835051546392,0.7144265336889714,0.5377643504531722,0.03595959595959596,0.06741147509941299,0.714136611388148,0.6351351351351351,0.009494949494949495,0.018710191082802547,2019,17246,0.3,0.4,0.3
0.5677957108495495,0.6894932158181607,0.4207436399217221,0.21717171717171718,0.2864756828780813,0.7154122695117708,0.625,0.021212121212121213,0.041031652989449004,0.714136611388148,0.8571428571428571,0.0048484848484848485,0.009642426677380474,2019,17246,0.3,0.5,0.2
0.5718271771061296,0.6896091847384901,0.41865159467097296,0.20949494949494948,0.27925138009963646,0.7160500985735823,0.7264957264957265,0.01717171717171717,0.03355042431418986,0.7133828134060072,0.8181818181818182,0.0018181818181818182,0.0036283007458173754,2019,17246,0.3,0.6,0.1
0.5674934034555049,0.6600950945146701,0.37125917560700167,0.26565656565656565,0.3097032501177579,0.7155862228922649,0.6829268292682927,0.01696969696969697,0.03311649911295092,0.7136147512466658,0.9230769230769231,0.0024242424242424242,0.0048357848075760625,2019,17246,0.3,0.7,0.0
0.5465744464817335,0.6682709033978894,0.37560503388189737,0.23515151515151514,0.28922847558702947,0.7061347558854227,0.4474153297682709,0.10141414141414141,0.16534914361001318,0.7108894816189262,0.46564885496183206,0.04929292929292929,0.08914870295944465,2019,17246,0.4,0.0,0.6
0.5508751306165098,0.6757508987591325,0.3872101194659171,0.22262626262626262,0.28270908158029756,0.7109474660790908,0.4776500638569604,0.07555555555555556,0.13047270190127333,0.7126869998840311,0.4907749077490775,0.026868686868686868,0.05094809423482092,2019,17246,0.4,0.1,0.5
0.5562804525410251,0.6841586454830105,0.40150614347998415,0.20464646464646466,0.2711093269102101,0.7137307201669952,0.5150115473441108,0.04505050505050505,0.08285342745680847,0.7145425026093007,0.6134453781512605,0.014747474747474747,0.028802525152890116,2019,17246,0.4,0.2,0.4
0.5627592121606435,0.6958135219761103,0.4308411214953271,0.18626262626262627,0.2600846262341326,0.7156442073524295,0.6026785714285714,0.02727272727272727,0.052183996907615,0.7147164559897947,0.7419354838709677,0.009292929292929294,0.018355945730247406,2019,17246,0.4,0.3,0.3
0.5700320873011179,0.7054389423634466,0.4622969837587007,0.16101010101010102,0.23883727899310758,0.7153542850516061,0.6496350364963503,0.01797979797979798,0.03499115392176135,0.7140786269279833,0.8064516129032258,0.005050505050505051,0.01003814495081309,2019,17246,0.4,0.4,0.2
0.5750215886910748,0.7096718079554679,0.4806254248810333,0.14282828282828283,0.22021491979442454,0.7159921141134176,0.7363636363636363,0.016363636363636365,0.032015810276679844,0.714136611388148,0.9166666666666666,0.0044444444444444444,0.008845999195818254,2019,17246,0.4,0.5,0.1
0.5722119864881738,0.6961614287370984,0.4212812160694897,0.15676767676767678,0.22850412249705537,0.7160500985735823,0.7572815533980582,0.01575757575757576,0.030872748862062142,0.7139046735474893,0.9,0.0036363636363636364,0.007243460764587525,2019,17246,0.4,0.6,0.0
0.5515724995563968,0.6856662414472922,0.4010088272383354,0.19272727272727272,0.26033565288579613,0.7130349066450191,0.5008431703204047,0.06,0.10716218654158398,0.714310564768642,0.5555555555555556,0.023232323232323233,0.044599573395384916,2019,17246,0.5,0.0,0.5
0.5570992784053942,0.6963933665777572,0.42885572139303485,0.17414141414141415,0.24770114942528734,0.7140786269279833,0.5294117647058824,0.034545454545454546,0.0648587142044377,0.7145425026093007,0.6261682242990654,0.013535353535353536,0.026497923670160173,2019,17246,0.5,0.1,0.4
0.5638604818516985,0.7067725849472342,0.46670815183571873,0.15151515151515152,0.22876315388134819,0.7159921141134176,0.6354166666666666,0.024646464646464646,0.047452353169972775,0.7147164559897947,0.7419354838709677,0.009292929292929294,0.018355945730247406,2019,17246,0.5,0.2,0.3
0.5712086216754402,0.7137887046271599,0.5059021922428331,0.12121212121212122,0.19556714471968709,0.7155282384321002,0.6746031746031746,0.01717171717171717,0.033490937746256895,0.714484518149136,0.825,0.006666666666666667,0.013226452905811623,2019,17246,0.5,0.3,0.2
0.5767269638479787,0.7162820364142409,0.5292908530318602,0.10404040404040404,0.17389836231639372,0.7160500985735823,0.7623762376237624,0.015555555555555555,0.030489012076816473,0.7141945958483127,0.8387096774193549,0.0052525252525252525,0.010439670748845614,2019,17246,0.5,0.4,0.1
0.5752108758370957,0.7114113417604082,0.4877606527651859,0.10868686868686869,0.17776309268131504,0.7162240519540763,0.7745098039215687,0.01595959595959596,0.03127474267616785,0.7144265336889714,0.9032258064516129,0.0056565656565656566,0.011242722344910661,2019,17246,0.5,0.5,0.0
0.5573347002885064,0.7039893308593297,0.4512271869100063,0.14484848484848484,0.21929958709282765,0.7151223472109475,0.5682656826568265,0.03111111111111111,0.05899253016663474,0.7149483938304534,0.67,0.013535353535353536,0.026534653465346534,2019,17246,0.6,0.0,0.4
0.5640392621728015,0.7113533573002435,0.48841059602649006,0.1191919191919192,0.19162065605716141,0.7154122695117708,0.6193181818181818,0.02202020202020202,0.0425282871634803,0.7151223472109475,0.7846153846153846,0.010303030303030303,0.020338983050847456,2019,17246,0.6,0.1,0.3
0.5713904004258591,0.7168038965557231,0.5365853658536586,0.09777777777777778,0.16541353383458646,0.7157021918125942,0.6974789915966386,0.016767676767676768,0.032748076543696984,0.7148904093702888,0.8113207547169812,0.008686868686868687,0.017189686188287027,2019,17246,0.6,0.2,0.2
0.5770948752324809,0.7183694769801693,0.5630936227951153,0.08383838383838384,0.14594689643045541,0.7162820364142409,0.7714285714285715,0.016363636363636365,0.032047477744807124,0.7146004870694653,0.868421052631579,0.006666666666666667,0.013231756214915798,2019,17246,0.6,0.3,0.1
0.5765121941602098,0.7139626580076539,0.510718789407314,0.08181818181818182,0.14104126763015845,0.7162820364142409,0.7663551401869159,0.016565656565656565,0.03243029464109155,0.71465847152963,0.8717948717948718,0.006868686868686869,0.013629985969132091,2019,17246,0.6,0.4,0.0
0.5635482508888494,0.7153542850516061,0.5214659685863874,0.1006060606060606,0.1686706181202371,0.7154702539719355,0.6287425149700598,0.021212121212121213,0.04103967168262654,0.7152963005914414,0.7631578947368421,0.011717171717171718,0.023079984082769598,2019,17246,0.7,0.0,0.3
0.5706302369827093,0.7175576945378639,0.5544827586206896,0.08121212121212121,0.14167400881057268,0.7156442073524295,0.6949152542372882,0.016565656565656565,0.03235990528808208,0.7152383161312769,0.8095238095238095,0.010303030303030303,0.020347097546379412,2019,17246,0.7,0.1,0.2
0.5763639320991305,0.7184854459004987,0.5774877650897227,0.07151515151515152,0.12726945892504044,0.7162820364142409,0.7663551401869159,0.016565656565656565,0.03243029464109155,0.7151223472109475,0.8936170212765957,0.008484848484848486,0.01681008605163098,2019,17246,0.7,0.2,0.1
0.5764005540111591,0.7151223472109475,0.528158295281583,0.0701010101010101,0.12377385411093277,0.716455989794735,0.7631578947368421,0.017575757575757574,0.034360189573459717,0.7150063782906181,0.8888888888888888,0.00808080808080808,0.016016016016016016,2019,17246,0.7,0.3,0.0
0.5690872288269816,0.7177316479183579,0.5657051282051282,0.07131313131313131,0.126659490491568,0.7157601762727589,0.6875,0.017777777777777778,0.03465931469082316,0.7158181607329236,0.8356164383561644,0.012323232323232323,0.024288273939876568,2019,17246,0.8,0.0,0.2
0.5746751838488988,0.7181375391395106,0.5801801801801801,0.06505050505050505,0.11698455949137149,0.716455989794735,0.7419354838709677,0.018585858585858588,0.03626330311391407,0.7154702539719355,0.8412698412698413,0.010707070707070707,0.021145022940355078,2019,17246,0.8,0.1,0.1
0.5752564848221973,0.716108083033747,0.5463917525773195,0.06424242424242424,0.11496746203904555,0.716977849936217,0.7674418604651163,0.02,0.03898405197873597,0.7153542850516061,0.8727272727272727,0.009696969696969697,0.01918081918081918,2019,17246,0.8,0.2,0.0
0.5721714542957224,0.717905601298852,0.581573896353167,0.06121212121212121,0.11076585633339427,0.7165139742548997,0.7401574803149606,0.01898989898989899,0.03702974197360646,0.7155282384321002,0.8333333333333334,0.011111111111111112,0.021929824561403508,2019,17246,0.9,0.0,0.1
0.5732150144910393,0.7162240519540763,0.551660516605166,0.060404040404040404,0.1088856518572469,0.7169198654760525,0.7266666666666667,0.02202020202020202,0.04274509803921569,0.7156442073524295,0.859375,0.011111111111111112,0.021938571998404467,2019,17246,0.9,0.1,0.0
0.570446807042448,0.7167459120955584,0.5638506876227898,0.05797979797979798,0.105147462905294,0.7169198654760525,0.7207792207792207,0.022424242424242423,0.04349529780564263,0.7156442073524295,0.7948717948717948,0.012525252525252526,0.024661893396976928,2019,17246,1.0,0.0,0.0
0.5678844587366338,0.5579516969721083,0.5304158110882957,0.3567852209944751,0.42661023947151117,0.5599411132773644,0.548339483394834,0.256560773480663,0.3495648082804046,0.5600206899295747,0.5602658111824015,0.21106698895027623,0.30662151993980435,2020,25133,0.0,0.0,1.0
0.5706075431552103,0.558827040146421,0.5326573610745325,0.3491885359116022,0.4218375221608093,0.5607766681255719,0.5535889872173058,0.24300759668508287,0.3377527146199532,0.560458361516731,0.5678201566052034,0.19406077348066297,0.28926204722383064,2020,25133,0.0,0.1,0.9
0.5731240830295115,0.5596228066685235,0.5349688262401735,0.340728591160221,0.4163062968041346,0.560458361516731,0.557066950053135,0.2262603591160221,0.32181226594634416,0.5599411132773644,0.5746864310148233,0.17403314917127072,0.26716141001855287,2020,25133,0.0,0.2,0.8
0.5749936464496167,0.5616917996259897,0.5393025186825353,0.33641229281767954,0.4143540669856459,0.5619703179087255,0.5671885954662305,0.20951312154696133,0.3059950828973082,0.5605777264950463,0.5869285254346426,0.15737223756906077,0.24819605173587475,2020,25133,0.0,0.3,0.7
0.5756351689937362,0.5593840767118927,0.5359154929577464,0.32847030386740333,0.4073003639477628,0.5614928579954641,0.571792909971946,0.193542817679558,0.2891970332150919,0.5602594198862054,0.5965166908563135,0.14191988950276244,0.2292887029288703,2020,25133,0.0,0.4,0.6
0.5744302212218062,0.5587076751681057,0.5352697095435685,0.32294544198895025,0.4028428363753836,0.5609358214299924,0.5742493913984311,0.18327002762430938,0.2778613965054643,0.5590259817769466,0.6017052375152253,0.12793508287292818,0.2110059087349612,2020,25133,0.0,0.5,0.5
0.57122079902637,0.5556041857319063,0.5290412876137159,0.3263121546961326,0.4036520903411821,0.5595830183424183,0.5703744192402296,0.18016229281767956,0.2738306107721577,0.5572752954283213,0.5954868366067697,0.12301450276243094,0.20390641768619874,2020,25133,0.0,0.6,0.4
0.5660077370595534,0.5557235507102216,0.5276016904384575,0.34487223756906077,0.41710169137607017,0.5580710619504238,0.5620608899297423,0.18646408839779005,0.28002852142347834,0.5550073608403294,0.5792393026941363,0.1262085635359116,0.20725829316699745,2020,25133,0.0,0.7,0.3
0.5592858693471496,0.5572752954283213,0.528325275815049,0.36792127071823205,0.4337692738283039,0.5565988938845343,0.5504818724185406,0.20709599447513813,0.30096600175636684,0.5536545577527553,0.563497571131159,0.14019337016574585,0.22452647587446425,2020,25133,0.0,0.8,0.2
0.551989512487721,0.5531373095133888,0.5205160990352202,0.386567679558011,0.4436518551543072,0.5534954044483349,0.5360989230155564,0.23204419889502761,0.32389444511386917,0.5529781562089683,0.5501580914055764,0.16522790055248618,0.25413264289982074,2020,25133,0.0,0.9,0.1
0.5447324734776863,0.5480046154458282,0.5123293703214443,0.4017610497237569,0.4503580414166828,0.5514264114908686,0.5278276481149012,0.25379834254143646,0.34277719482336483,0.549914455098874,0.5328027013989387,0.19069406077348067,0.28086458995549907,2020,25133,0.0,1.0,0.0
0.5695442919173256,0.5599809016034696,0.5364735306377657,0.33330455801104975,0.41116021511101647,0.5614928579954641,0.5599063630559693,0.22712361878453038,0.32315912301173,0.5592647117335774,0.5695091856320263,0.17929903314917128,0.2727332414155341,2020,25133,0.1,0.0,0.9
0.5726942116989735,0.5607766681255719,0.5392481636180325,0.32320441988950277,0.40416689156366387,0.5621692595392512,0.5680431722196152,0.20899516574585636,0.30556607345702386,0.5587474634942108,0.5777707808564232,0.15840814917127072,0.2486449864498645,2020,25133,0.1,0.1,0.8
0.5755115767651605,0.5609756097560976,0.5410325276037004,0.313017955801105,0.39658755331947937,0.5616122229737794,0.574122577265584,0.18922651933701656,0.28463835865472015,0.5593840767118927,0.5944444444444444,0.1385531767955801,0.22472696723606833,2020,25133,0.1,0.2,0.7
0.5773666516437779,0.5609756097560976,0.5425960346964065,0.302399861878453,0.3883592017738359,0.5614928579954641,0.5831118984351934,0.17049378453038674,0.2638434306325563,0.5591851350813671,0.6099259904222899,0.12094267955801105,0.20185865571644696,2020,25133,0.1,0.3,0.6
0.5774216303704703,0.5620498945609358,0.5465999030851235,0.2921270718232044,0.3807594936708861,0.5601798432339952,0.587228439763002,0.15400552486187846,0.24401586650253043,0.5573548720805316,0.6179948586118252,0.10376381215469613,0.17769236455022544,2020,25133,0.1,0.4,0.5
0.575076315238449,0.5586678868420005,0.5399740006499838,0.28686118784530384,0.374675837185703,0.5590657701030518,0.5895149786019972,0.1426968232044199,0.22977481234361968,0.5567978355150599,0.6269252709640616,0.09487223756906077,0.16480467871335383,2020,25133,0.1,0.5,0.4
0.5701855150061023,0.558150638602634,0.5366040042793826,0.3030904696132597,0.38737794450267554,0.5558031273624319,0.5721649484536082,0.14373273480662985,0.2297502414792328,0.5543707476226475,0.6085972850678733,0.09288674033149172,0.16117435590173756,2020,25133,0.1,0.6,0.3
0.5631454951059567,0.5574742370588469,0.5327845586148169,0.324067679558011,0.4030059044551798,0.5557633390363267,0.5636197995748558,0.16022099447513813,0.24951267056530213,0.5513866231647635,0.5787060621497707,0.09806629834254144,0.16771240865136192,2020,25133,0.1,0.7,0.2
0.5550692514054778,0.5550471491664346,0.5263365296203861,0.3459081491712707,0.4174610616242121,0.5538137110571758,0.5462037962037962,0.18879488950276244,0.2806004618937644,0.5509489515776071,0.5627632687447346,0.11533149171270718,0.1914314371686488,2020,25133,0.1,0.8,0.1
0.5469452955489161,0.5510285282298174,0.5181994661489929,0.3686982044198895,0.4308483809139514,0.5514661998169736,0.5330499468650371,0.21650552486187846,0.30793787218368224,0.5508295865992918,0.5475653015156401,0.14658149171270718,0.23125638406537283,2020,25133,0.1,0.9,0.0
0.5715432646453287,0.5610949747344129,0.5425450069241422,0.3043853591160221,0.3899795387933418,0.5610949747344129,0.5711711711711712,0.19155732044198895,0.2868963733919452,0.5584689452114749,0.5847546119039332,0.14502762430939226,0.23241336376841668,2020,25133,0.2,0.0,0.8
0.5752233701117164,0.5628456610830382,0.5483244293346284,0.2923860497237569,0.38139744383762175,0.5604185731906258,0.5779976717112922,0.17144337016574585,0.2644474034620506,0.5585883101897903,0.6041666666666666,0.12266919889502763,0.20393226176808266,2020,25133,0.2,0.1,0.7
